0DEB	Fitz
0DEC	ATEGENOS PHARMACEUTICALS
0DED	Flextronic
0DEE	Safety Swim
0DEF	SING SUN TECHNOLOGY (INTERNATIONAL)
0DF0	Woncan (Hong Kong)
0DF1	iFLYTEK (Suzhou) Technology
0DF2	Weber-Stephen Products
0DF3	hDrop Technologies
0DF4	REEKON TOOLS
0DF5	Delta Faucet
0DF6	Mutrack
0DF7	Hangzhou Zhaotong Microelectronics
0DF8	Chengdu CSCT Microelectronics
0DF9	Belusun Technology
0DFA	Shenzhen Matches IoT Technology
0DFB	Beidou Intelligent Connected Vehicle Technology
0DFC	SOJI ELECTRONICS JOINT STOCK
0DFD	BH Technologies
0DFE	Haptech
0DFF	WaveRF
0E00	SHENZHEN SOUNDSOUL INFORMATION TECHNOLOGY
0E01	Wuhu Mengbo Technology
0E02	PROSYS DEV
0E03	Shenzhen eMeet technology
0E04	Doro
0E05	SUREPULSE MEDICAL
0E06	iodyne
0E07	Pinpoint
0E08	Heinrich Kopp
0E09	Evolutive Systems SL
0E0B	Sounding Audio Industrial
0E0C	Yuanfeng Technology
0E0D	FrontAct
0E0F	SenseWorks Tecnologia Ltda.
0E10	Eko Health
0E11	Wanzl
0E12	CLEVER LOGGER TECHNOLOGIES
0E13	ASYSTOM
0E14	Heilongjiang Tianyouwei Electronics
0E15	Eastern Partner
0E16	Xiamen RUI YI Da Electronic Technology
0E17	Ad Hoc Electronics
0E18	Hangzhou Microimage Software
0E19	Hive-Zox International
0E1A	Sensovo
0E1B	Time Location Systems
0E1C	SHENZHEN DIGITECH
0E1D	Capte
0E1E	9512-5837 QUEBEC
0E1F	Blecon
0E20	CFLAB TEKNOLOJI TICARET LIMITED SIRKETI
0E21	FOGO
0E22	HITO
0E23	MS kajak7
0E24	Avedis Zildjian
0E25	Hangzhou Hikvision Digital Technology
0E26	LIHJOEN SPEED METER
0E27	NextSense
0E28	PatchRx
0E29	Flipper Devices
0E2A	Huizhou Foryou General Electronics
0E2B	JE electronic
0E2C	9313-7263 Quebec
0E2D	ECARX (Hubei) Tech
0E2E	NIHON KOHDEN
0E2F	ONWI
0E30	Primax Electronics
0E31	AlphaTheta
0E32	PACIFIC INDUSTRIAL
0E33	Crescent
0E34	Vermis, software solutions
0E35	SNAPPWISH
0E36	Cousins and Sears
0E37	CESYS Gesellschaft für angewandte Mikroelektronik
0E38	SLOC
0E39	IRES Infrarot Energie Systeme
0E3A	OFIVE
0E3B	Swift IOT Tech (Shenzhen)
0E3C	Viselabs
0E3D	Walmart
0E3E	VANBOX
0E3F	Wiser Devices
0E40	WKD Labs
0E41	Asustek Computer
0E42	Z-ONE Technology
0E43	InnoVision Medical Technologies
0E44	QUANTATEC
0E45	Filo
0E46	SOUNDUCT
0E47	Hosiden Besson
0E48	KARLUNA MUHENDISLIK SANAYI VE TICARET ANONIM SIRKETI
0E49	Deone (Shanghai) Communication & Technology
0E4A	Nitto Denko
0E4B	PUDSEY DIAMOND ENGINEERING
0E4C	Luxshare Precision Industry
0E4D	Brooksee
0E4E	QSC
0E4F	eBet Gaming Sytems
0E50	Zhejiang Desman Intelligent Technology
0E51	Dyaco International
0E52	Aquana
0E53	MINIRIG
0E54	Relief Technologies
0E55	New Cosmos Electric
0E56	INEPRO Metering
0E57	Altina
0E58	Urban Armor Gear
0E59	Loewe Technology
0E5A	OmniWave Microelectronics Shanghai
0E5B	Wuhu Hongjing Electronic
0E5C	Rocoto
0E5D	L.T.H. Electronics
0E5E	SHAPER TOOLS
0E5F	Ruptela
0E60	Ant Group
0E61	Queclink Wireless Solutions
0E62	GOKI
0E63	LAST LOCK
0E64	HuiTong intelligence
0E65	Daikin Industries
0E66	Shenzhen Baseus Technology
0E67	NEXT DEVICES LTDA
0E69	Megatronix (Beijing) Technology
0E6A	Hyena
0E6B	Shenzhen Goodocom Information Technology
0E6C	RIGH
0E6F	OpConnect
0E70	Powerstick.com
0E71	ENABLEWEAR
0E72	TOR.AI
0E73	Adventures of the Persistently Impaired (and other tales)
0E74	Rocky Radios
0E75	Le Touch (Shenzhen) Electronics
0E76	Guangdong Nanguang Photo&Video Systems
0E77	MOBILE TECH
0E78	HONG KONG COMMUNICATIONS
0E79	Neptune First OU
0E7A	Vivago
0E7B	Circular
0E7C	final
0E7D	Jiangsu XinTongda Electric Technology
0E7E	Archon Controls
0E7F	SZR-Dev
0E80	IQNEXXT Solutions
0E81	Guangdong Hengqin Xingtong Technology
0E82	CHEVALIER TECH
0E83	SPRiNTUS
0E84	Tymphany HK
0E85	TigerLight
0E86	Mercury Marine, a division of Brunswick
0E87	OpenTech Alliance
0E88	Skewered Fencing
0E89	Brudden
0E8A	Tele-Radio i Lysekil
0E8B	Allgon
0E8C	Gopod Group Holding
0E8D	Celebrities Management Private
0E8E	Nobest
0E8F	Avetos Design
0E90	RainMaker Solutions
0E91	Identita
0E92	Glutz
0E93	MIV ELECTRONICS
0E94	Tactrix
0E95	Viaanix
0E96	Skeed
0E97	kokoromil
0E98	Chromatic
0E99	Medibound
0E9A	Scanbro OU
0E9B	Panasonic Automotive Systems
0E9C	Andrews & Arnold
0E9D	Audinor
0E9E	Travelxp India Private
0E9F	Owlet Baby Care
0EA0	ENLESS WIRELESS
0EA1	Culligan International
0EA2	QIKCONNEX
0EA3	OLIS ELECTRONICS
0EA4	BiTECH Automotive (Wuhu)
0EA6	AMG Lab
0EA7	BrickXter
0EA8	Dongguan Trangjan Industrial
0EA9	Makichie
0EAA	Hive Soundz
0EAB	STEYR Sport
0EAC	Dynetrex Solutions
0EAD	OPTRON
0EAE	BHClears Microelectronics (Shanghai)
0EAF	Unfolded Circle
0EB0	FactorySense
0EB1	WearNex
0EB2	PRADCO Outdoor Brands
0EB3	Zucchetti Axess
0EB4	BLUEFIN DATA
0EB5	Preseed Japan
0EB6	Server Products
0EB7	Embedded Solutions
0EB9	egojin co,.ltd
0EBA	THERMY
0EBB	Asahi Denso
0EBC	GP Acoustics International
0EBD	Tongfang Health Technology (Beijing)
0EBE	Deity Acoustic Technology
0EBF	Schulte-Schlagbaum
0EC0	WEST inx
0EC1	Crossdoor
0EC2	High Entropy
0EC3	Herschel Infrared
0EC4	PACIFIC MARINE BATTERIES
0EC5	Alibaba (China)
0EC6	AuthGate
0EC7	Canyon Bicycles
0EC8	Codie
0EC9	NeuroPace
0ECA	NexRev
0ECB	Zhong Shan City Richsound Electronic Industrial
0ECC	Shenzhen NEOECO Technology
0ECD	Nature
0ECE	Guangzhou Honor Microelectronic
0ECF	GGEC America
0ED0	Gibson
0ED1	VINYL MATT MEDIA
0ED2	SHENZHEN BESTWAY ELECTRONICS
0ED3	Lichens Innovation
0ED4	Goerdyna Group
0ED5	Relish Technologies
0ED6	Quintessential Design
0ED7	CS INSTRUMENTS GmbH & Co.KG
0ED8	DORAN MFG.
0ED9	Overhead Door
0EDA	Kodira
0EDB	ShenZhen BoYiChuangXin
0EDC	Shenzhen Zoqin Technology
0EDD	Ceridwen
0EDE	Sony Honda Mobility
0EDF	Dynaudio
0EE0	MAERSK CONTAINER INDUSTRY
0EE1	MA MICRO
0EE2	shenzhen hongever technology Co,.
0EE3	TAMRON
0EE4	CAPTEMP, LDA
0EE5	Ambient Life
0EE6	NOCTRIX HEALTH
0EE7	RICKARD AIR DIFFUSION (PTY)
0EE8	SG Armaturen
0EE9	PIXEL TI IND. E COM PROD ELETRONICOS
0EEA	Core Devices
0EEB	Fujita Electric Works
0EEC	Willow Laboratories
0EED	BBC Bircher
0EEE	ELLEA INGEGNERIA SRL UNIPERSONALE
0EEF	Q42 Internet
0EF0	Seaward Electronic
0EF1	Wuxi Does IOT
0EF2	CAPTAIN BLINK
0EF3	Monil
0EF5	LS ELECTRIC
0EF6	Shenzhen Cyber Innovation Technology
0EF7	Trackonomy Systems
0EF8	IoT Solutions Malta
0EF9	Aseptico
0EFA	Sensear
0EFB	BLUEPROVIDERZ
0EFC	Jano Life
0EFD	PRIMES
0EFE	Teledyne Instruments
0EFF	Healthcare Technology
0F00	TRACERCO
0F01	HAPPLABS SOFTWARE PRIVATE
0F02	GE HEALTHCARE TECHNOLOGIES
0F03	Olibra
0F04	Lumen Labs (HK)
0F05	SHENZHEN GWSTAI TECHNOLOGY
0F06	SHENZHEN POWEROAK NEWENER
0F07	Tech OVN Private
0F08	Lezyne USA
0F09	ANC CHINA
0F0A	LION GROUP
0F0B	Brightway Innovation Intelligent Technology (Suzhou)
0F0C	Hitachi Industrial Equipment Systems
0F0D	Maennl Elektronik
0F0E	IDEATRONIK Limited Liability
0F0F	caive
0F10	ShenZhen Doctors of Intelligence & Technology
0F11	Deep and Steep
0F12	Endur ID
0F13	Freshape
0F14	PreEvnt
0F15	Oval
0F16	ADHD Friendly co.Ltd
0F17	RORENTECH
0F18	iKeyless
0F19	Shenzhen SuperSound Technology
0F1A	FLO SCIENCES
0F1B	PalatiumCare
0F1C	Edge Semiconductors
0F1D	ZIMMERMANN PV-Steel Group
0F1E	Yolni
0F1F	Ninebot (Changzhou) Tech
0F20	Beijing Spring Creation Technology
0F21	Rokk
0F22	ONESPACE TECHNOLOGIES (PTY)
0F23	Yuquan Semiconductor (Xiamen)
0F24	Easy Measure
0F25	Sichuan Changhong Neonet Technologies
0F26	Centromere Holding
0F27	Global Link Distribution
0F28	Amp Fit Israel
0F29	Trezor Company s.r.o.
0F2A	KELLER Druckmesstechnik
0F2B	ElitEngineering
0F2C	Vision Group
0F2D	ClipsClips
0F2E	BRITZ INTERNATIONAL
0F2F	ThingCo
0F30	Opal Camera
0F31	TECHNOLOGIES FOR FREERIDE s.r.o
0F32	FLINTEC UK
0F33	TETNET
0F34	NINGBO SHARKWARD ELECTRONICS
0F35	Audeze
0F36	NODER Joint Stock
0F37	Schueco International
0F38	GILL INSTRUMENTS
0F39	Seitron
0F3A	Southern Audio Services
0F3B	SANWA NEWTEC
0F3C	Mobile Technology Solutions
0F3D	Vitio Medical S.L.
0F3E	Salyx Medical
0F3F	Landig + Lava
0F40	Health Data Insight C.I.C.
0F41	BONX
0F42	LINKEDCHIP TECHNOLOGY
0F43	12mm Health Technology (Hainan)
0F44	MAVERICK ENERGY SOLUTIONS INTERNATIONAL
0F45	Tactica Defense
0F46	Huizhou Meicanxin Electronics Technology
0F47	Lodestar Technology
0F48	Shenzhen Xinfeiyi Technology
0F49	IYO
0F4A	Mitsubishi Motors
0F4B	desamisCo.
0F4C	JL WORLD
0F4D	Qulinda
0F4E	Ningbo Dooya Mechanic & Electronic Technology
0F4F	G-Vision
0F50	Lantern Innovations
0F51	ebm-papst Mulfingen
0F52	Shenzhen Yunke Intelligent Co.Ltd
0F53	Fledt & Meiton Marin
0F54	ContiTech Deutschland
0F55	Sensoteq
0F56	Astute Access Group
0F57	Silverlake Technologies
0F58	Shenzhen Guo-link Technology
0F59	Silicon Vandals
0F5A	Vibe Energy
0F5B	shanghai fudan electronics group
0F5C	Micro Technology Services
0F5D	Leapcraft
0F5E	WUXI WEIDA INTELLIGENT ELECTRONICS
0F5F	ROBSON
0F60	Quilt Systems
0F61	HyolimXE
0F62	Kehwin Technologies
0F63	WATTER
0F64	SafeNow
0F65	CZV
0F66	BIGREDBEE
0F67	White Eagle Sonic Technologies
0F68	Navico
0F69	Ancoe Industry
0F6A	Roam Devices
0F6B	Skywalk
0F6C	Biogents
0F6D	MODRETRO
0F6E	iSi Wearable Safety
0F6F	onanoff
0F70	TECHFLITTER SOLUTIONS PRIVATE
0F71	PIRITIZ
0F72	FLORLINK
0F73	Keycafe
0F74	Sperry Labs
0F75	Senseonics
0F76	simatec
0F77	CROSS BRAIN
0F78	Also
0F79	Walter Mueller Inc. for Industrial Electronics
0F7A	SHENZHEN GUANG QI GUO CHUANG TECHNOLOGY
0F7B	SKYROAM
0F7C	Polk Audio
0F7D	eQ-3
0F7E	shenzhen Holyiot Technology
0F7F	Badass eBikes
0F80	Hydro Electronic Devices
0F81	IN Phase International
0F82	Amon Co.Ltd.
0F83	Calpeda
0F84	KT Micro
0F85	Hangzhou Sciener Smart Technology
0F86	Lakecrest
0F87	Anacove
0F88	Kohler Ventures
0F89	STOREIO TECHNOLOGIES
0F8A	Innogando S.L.
0F8B	A.Y. McDonald Mfg.
0F8C	ROYAL PARTS
0F8D	JUREN
0F8E	Biceek
0F8F	SIGNUM INTELLIGENCE
0F90	MOBI7 TECNOLOGIA EM MOBILIDADE
0F91	Valostra Digital Ventures
0F92	Ethos Group
0F93	Aktiebolaget Ebeco
0F94	IDX
0F95	Dongguang Huasoo Automation Technology
0F96	SEIKOIST
0F97	SPX Aids to Navigation
0F98	Fitnexa
0F99	DEZINE GROUP
0F9A	Eiritsu Electronics Industry
0F9B	Hanshow Technology
0F9C	WePower Technologies
0F9D	IRTrans
0F9E	Hibino
0F9F	Seiko Future Creation
0FA0	DP IOT
0FA1	PALRED RETAIL PRIVATE
0FA2	BIA NEUROSCIENCE
0FA3	B.E.G. Brueck Electronic
0FA4	Nice
0FA5	Avanos Medical
0FA6	Ugreen Group
0FA7	spheretek japan
0FA8	Senti Technologies Private
0FA9	Ranch Systems
0FAA	Suzhou Fanxi Technology
0FAB	Geo Radar AI Private
0FAC	Flitsmeister
0FAD	The AI Toy
0FAE	Capacite
0FAF	Terasite Technologies
0FB0	General Resistance
0FB1	Avivomed
0FB2	PLAUD
0FB3	Hooked Society
0FB4	StoneDevices
0FB5	Hangzhou Nano IC Technologies Co,.
0FB6	TQ-Systems
0FB7	Hapn Holdings
0FB8	SITERWELL ELECTRONICS
0FB9	Shenzhen Mutual Technology
0FBA	Cosonic Intelligent Technologies
0FBB	Rollease Acmeda
0FBC	ATANS TECHNOLOGY
0FBD	Locus Robotics
0FBE	TaigaIoT
0FBF	Tridentify
0FC0	Littlebird Connected Care
0FC1	Air Automotive tracking
0FC2	ISSPRO
0FC3	Shenzhen Jimi loT
0FC4	FulScience Automotive Electronics
0FC5	Hypershell
0FC6	ASD Lighting
0FC7	Pharox
0FC8	Eforthink Technology
0FC9	Zirbel Bike
0FCA	Legato Audio
0FCB	Biocorp Production
0FCC	Neurotherapeutics
0FCD	Wimate Technology Solutions Pvt
0FCE	NOJA Power
0FCF	Nestlab
0FD0	Stark Future SL
0FD1	Auranova
0FD2	Domteknika
0FD3	YDIIT
0FD4	QRITAGYA
0FD5	Telemacy
0FD6	LIOTYS
0FD7	Hondata
0FD8	SIVA Inotec
0FD9	REMDEVICE
0FDA	NIVELCO PROCESS CONTROL
0FDC	Beijing Hongsi Electronic Technology
103A	FOSS Analytical
103D	Blahaj
103E	Nextorage
103F	infyni
1040	Raspberry Pi
1041	Shenzhen Huasheng Jiaye Technology
1042	Namara Water Technologies
1043	Shanghai Holychip Electronic
1044	Rotarex
1045	VOTRONIC Elektronik-Systeme
1046	EXELIO
1047	Yamaha Motor eBike Systems
1048	Ferrari
1049	Anhui Ubico Advanced Manufacture
104A	Mueller-BBM Rail Technologies
104B	Yoto
104C	LAUMAS Elettronica
104D	BUND MEDIA
104E	LSC Control Systems
104F	Safety Lighting Research
1050	Hangzhou Sneuro Medical
1051	UnlimitedIRL
1052	CHOZEN International
1053	Sensorworx
1054	Romcor
1055	NewNet
1056	CLM-Solutions
1057	RSA Security
1058	Gravity (Shenzhen)Space Technology
1059	Shenzhen Shuye Technology
105A	ArjoHuntleigh
105B	Fairbanks Scales
105C	YANMAR HOLDINGS
105D	Williams Sound
105E	Zuuka
105F	Chip-pump Microelectronics
1060	TOMOE VALVE
1061	VCS Vision Control Solutions
1062	Framason Audio
1063	Field Line Automation
1064	Shearwater Research
1065	HIGH HIT ENTERPRISE
1066	Algiz
1067	Shenzhen FHX Precision Hardware & Plastic
1068	Hotron
1069	Remoticom
106A	OSKEY
106B	GORDON MURRAY GROUP
106C	Global Electronics
106D	Rokstar Holdings
106E	STRYDE
106F	Prosaris Solutions
1070	TLV
1071	IZYBAT
1072	ALTESSA SOLUTIONS
1073	Hong Kong Future lntelligent Technology
1074	CenTrak
1075	TM-TECHNOLOGIES, JSC
1076	ALPHADIF
1077	Shenzhen Muyu Technology
1078	augment AI
1079	Digimax Innovative Products
107A	CodaHD
107B	E.J. Brooks
107C	Martin.Care
107D	IMPACT-BZ
107E	Belford investment holdings
107F	Anton Paar ConsumerTec
1080	Knit Sound
1081	Australis Scientific
1082	AIR PRODUCTS AND CHEMICALS
1083	SYSTEM LOCO
1084	24x8
1085	FUTURE INTELLIGENCE TECHNOLOGY SINGAPORE
1086	M3SH TECHNOLOGY
1087	Matisse Interactif
1088	Sesame AI
1089	DEER MANAGEMENT SYSTEMS
108A	Grayhill
108B	PERUN TECH SP. Z O.O.
108C	Tiny Displays
108D	DEWINE Labs
108E	Industrial Computing
108F	SkyCell
1090	NAGANO KEIKI
1091	COSEL ELEKTRONIK OTOMASYON SISTEMLERI SANAYI VE TICARET LIMITED SIRKETI
1092	BXB DIGITAL
1093	Mindspire
1094	Personal Products
1095	CardiaMetrics
1096	Aktv8
1097	Knox Associates
1098	smart-TEC
1099	Selco
109A	MONNIT
109B	Tensoli
109C	KIBLE
109D	terumo
109E	SHIBAURA ELECTRONICS
109F	Shenzhen Hali-Power Industrial
10A0	inContAlert
10A1	flexlog
10A2	Audio Research
10A3	BQT Solutions (NZ)
10A4	RAPIDISE TECHNOLOGY PRIVATE
10A5	Cebreo Medical
10A6	Lightnovo
10A7	Pedigree Technologies
10A8	Zhejiang Wanyou Intelligent Technology
10A9	Mallow
10AA	Sigenergy Technology
10AB	ObjectSpectrum
10AC	ATsens
10AD	CoreHW Semiconductor
10AE	Raycon
10AF	Hangzhou SDIC Microelectronics
10B0	VSC Synapse
10B1	Senops Tracker
10B2	Shenzhen Xunzong Zhilian Technology
10B3	HOSEOTELNET
10B4	Solabs Technology (HK)
10B5	SpartanLync Technologies
10B6	SHENZHEN CHINA MICRO SEMICON
10B7	Fosilicon
10B8	Palarum
10B9	CYNC Labs
10BA	Noble HiFi
10BB	VERGESENSE
10BC	Harley-Davidson Motor
10BD	Variowell Development
10BE	UNIVERSAL REMOTE CONTROL
10BF	All Inspire Health
10C0	Minda
10C1	Shenzhen ECO-NEWLEAF
10C2	SainStore Technology
10C3	TECH FASS s.r.o.
10C4	OPICA
10C5	Cardinal Scale Mfg
10C6	Piscisea Tech
10C7	CHIYODA TECHNOL
10C8	mylife Diabetes Care
10C9	Tractian Technologies
10CA	FairPhone
10CB	The90
10CC	Linde
10CD	Kumho Tire
10CE	Inito Health
10CF	Tempur World
10D0	Band24
10D1	Acer
10D2	Hehku
10D3	AGCO
10D4	Victor Hasselblad
10D5	IntelliDesign
